geo_code,geo_level,area_type,Sex,edu_level,level_total
83,district,Urban,Female,literate_without_level,2622
84,district,Rural,Female,literate_without_level,3753
84,district,Urban,Female,literate_without_level,683
85,district,Rural,Female,literate_without_level,4394
85,district,Urban,Female,literate_without_level,1272
86,district,Rural,Female,literate_without_level,2209
86,district,Urban,Female,literate_without_level,7581
87,district,Rural,Female,literate_without_level,4999
87,district,Urban,Female,literate_without_level,1837
88,district,Rural,Female,literate_without_level,2823
88,district,Urban,Female,literate_without_level,14150
89,district,Rural,Female,literate_without_level,4089
89,district,Urban,Female,literate_without_level,1317
7,state,Rural,Female,literate_without_level,3753
7,state,Urban,Female,literate_without_level,209750
90,district,Rural,Female,literate_without_level,963
90,district,Urban,Female,literate_without_level,27878
91,district,Rural,Female,literate_without_level,265
91,district,Urban,Female,literate_without_level,7863
92,district,Rural,Female,literate_without_level,171
92,district,Urban,Female,literate_without_level,20569
93,district,Rural,Female,literate_without_level,36
93,district,Urban,Female,literate_without_level,22597
94,district,Rural,Female,literate_without_level,0
94,district,Urban,Female,literate_without_level,2109
95,district,Rural,Female,literate_without_level,0
95,district,Urban,Female,literate_without_level,8138
96,district,Rural,Female,literate_without_level,44
96,district,Urban,Female,literate_without_level,34277
97,district,Rural,Female,literate_without_level,2035
97,district,Urban,Female,literate_without_level,32938
98,district,Rural,Female,literate_without_level,239
98,district,Urban,Female,literate_without_level,53381
8,state,Rural,Female,literate_without_level,479433
8,state,Urban,Female,literate_without_level,241883
99,district,Rural,Female,literate_without_level,12566
99,district,Urban,Female,literate_without_level,5448
100,district,Rural,Female,literate_without_level,18520
100,district,Urban,Female,literate_without_level,6611
101,district,Rural,Female,literate_without_level,11190
101,district,Urban,Female,literate_without_level,11854
102,district,Rural,Female,literate_without_level,25230
102,district,Urban,Female,literate_without_level,8832
103,district,Rural,Female,literate_without_level,17227
103,district,Urban,Female,literate_without_level,5770
104,district,Rural,Female,literate_without_level,18719
104,district,Urban,Female,literate_without_level,4963
105,district,Rural,Female,literate_without_level,17447
105,district,Urban,Female,literate_without_level,4479
106,district,Rural,Female,literate_without_level,8970
106,district,Urban,Female,literate_without_level,2964
107,district,Rural,Female,literate_without_level,10961
107,district,Urban,Female,literate_without_level,3390
108,district,Rural,Female,literate_without_level,11703
108,district,Urban,Female,literate_without_level,6708
109,district,Rural,Female,literate_without_level,14594
109,district,Urban,Female,literate_without_level,6376
110,district,Rural,Female,literate_without_level,11868
110,district,Urban,Female,literate_without_level,23823
111,district,Rural,Female,literate_without_level,17403
111,district,Urban,Female,literate_without_level,8148
112,district,Rural,Female,literate_without_level,29388
112,district,Urban,Female,literate_without_level,6344
113,district,Rural,Female,literate_without_level,11216
113,district,Urban,Female,literate_without_level,20710
114,district,Rural,Female,literate_without_level,3393
114,district,Urban,Female,literate_without_level,1140
115,district,Rural,Female,literate_without_level,17420
115,district,Urban,Female,literate_without_level,2084
116,district,Rural,Female,literate_without_level,16104
116,district,Urban,Female,literate_without_level,2202
117,district,Rural,Female,literate_without_level,5441
117,district,Urban,Female,literate_without_level,3734
118,district,Rural,Female,literate_without_level,14588
118,district,Urban,Female,literate_without_level,5849
119,district,Rural,Female,literate_without_level,36361
119,district,Urban,Female,literate_without_level,41460
120,district,Rural,Female,literate_without_level,9230
120,district,Urban,Female,literate_without_level,4428
121,district,Rural,Female,literate_without_level,5849
121,district,Urban,Female,literate_without_level,1866
122,district,Rural,Female,literate_without_level,29611
122,district,Urban,Female,literate_without_level,18185
123,district,Rural,Female,literate_without_level,6059
123,district,Urban,Female,literate_without_level,1715
124,district,Rural,Female,literate_without_level,10931
124,district,Urban,Female,literate_without_level,1242
125,district,Rural,Female,literate_without_level,15380
125,district,Urban,Female,literate_without_level,2633
126,district,Rural,Female,literate_without_level,11593
126,district,Urban,Female,literate_without_level,6669
127,district,Rural,Female,literate_without_level,6410
127,district,Urban,Female,literate_without_level,9852
128,district,Rural,Female,literate_without_level,10051
128,district,Urban,Female,literate_without_level,2674
129,district,Rural,Female,literate_without_level,7387
129,district,Urban,Female,literate_without_level,2812
130,district,Rural,Female,literate_without_level,31549
130,district,Urban,Female,literate_without_level,6231
131,district,Rural,Female,literate_without_level,5074
131,district,Urban,Female,literate_without_level,687
9,state,Rural,Female,literate_without_level,1497571
9,state,Urban,Female,literate_without_level,664689
132,district,Rural,Female,literate_without_level,22810
132,district,Urban,Female,literate_without_level,15595
133,district,Rural,Female,literate_without_level,25808
133,district,Urban,Female,literate_without_level,9587
134,district,Rural,Female,literate_without_level,40194
134,district,Urban,Female,literate_without_level,14230
135,district,Rural,Female,literate_without_level,36559
135,district,Urban,Female,literate_without_level,23035
136,district,Rural,Female,literate_without_level,13335
136,district,Urban,Female,literate_without_level,6346
137,district,Rural,Female,literate_without_level,9885
137,district,Urban,Female,literate_without_level,5043
138,district,Rural,Female,literate_without_level,23710
138,district,Urban,Female,literate_without_level,32168
139,district,Rural,Female,literate_without_level,15502
139,district,Urban,Female,literate_without_level,2144
140,district,Rural,Female,literate_without_level,15071
140,district,Urban,Female,literate_without_level,61098
141,district,Rural,Female,literate_without_level,11435
141,district,Urban,Female,literate_without_level,18125
142,district,Rural,Female,literate_without_level,16558
142,district,Urban,Female,literate_without_level,8209
143,district,Rural,Female,literate_without_level,19789
143,district,Urban,Female,literate_without_level,15477
144,district,Rural,Female,literate_without_level,6972
144,district,Urban,Female,literate_without_level,3338
145,district,Rural,Female,literate_without_level,23222
145,district,Urban,Female,literate_without_level,15658
146,district,Rural,Female,literate_without_level,24173
146,district,Urban,Female,literate_without_level,45147
147,district,Rural,Female,literate_without_level,13842
147,district,Urban,Female,literate_without_level,13640
148,district,Rural,Female,literate_without_level,13408
148,district,Urban,Female,literate_without_level,5520
149,district,Rural,Female,literate_without_level,25112
149,district,Urban,Female,literate_without_level,6448
150,district,Rural,Female,literate_without_level,32460
150,district,Urban,Female,literate_without_level,33917
151,district,Rural,Female,literate_without_level,9880
151,district,Urban,Female,literate_without_level,2961
152,district,Rural,Female,literate_without_level,18438
152,district,Urban,Female,literate_without_level,6259
153,district,Rural,Female,literate_without_level,45650
153,district,Urban,Female,literate_without_level,8764
154,district,Rural,Female,literate_without_level,32609
154,district,Urban,Female,literate_without_level,6629
155,district,Rural,Female,literate_without_level,29327
155,district,Urban,Female,literate_without_level,6925
156,district,Rural,Female,literate_without_level,30690
156,district,Urban,Female,literate_without_level,9012
157,district,Rural,Female,literate_without_level,13390
157,district,Urban,Female,literate_without_level,37218
158,district,Rural,Female,literate_without_level,24285
158,district,Urban,Female,literate_without_level,3735
159,district,Rural,Female,literate_without_level,16125
159,district,Urban,Female,literate_without_level,6077
160,district,Rural,Female,literate_without_level,8068
160,district,Urban,Female,literate_without_level,2683
161,district,Rural,Female,literate_without_level,12457
161,district,Urban,Female,literate_without_level,3526
162,district,Rural,Female,literate_without_level,6527
162,district,Urban,Female,literate_without_level,2185
163,district,Rural,Female,literate_without_level,13836
163,district,Urban,Female,literate_without_level,2186
164,district,Rural,Female,literate_without_level,6466
164,district,Urban,Female,literate_without_level,33388
165,district,Rural,Female,literate_without_level,8925
165,district,Urban,Female,literate_without_level,4235
166,district,Rural,Female,literate_without_level,10083
166,district,Urban,Female,literate_without_level,11258
167,district,Rural,Female,literate_without_level,6398
167,district,Urban,Female,literate_without_level,1682
168,district,Rural,Female,literate_without_level,6540
168,district,Urban,Female,literate_without_level,1982
169,district,Rural,Female,literate_without_level,7339
169,district,Urban,Female,literate_without_level,2733
170,district,Rural,Female,literate_without_level,7603
170,district,Urban,Female,literate_without_level,1843
171,district,Rural,Female,literate_without_level,5223
171,district,Urban,Female,literate_without_level,1010
172,district,Rural,Female,literate_without_level,16300
172,district,Urban,Female,literate_without_level,3721
173,district,Rural,Female,literate_without_level,31760
173,district,Urban,Female,literate_without_level,2908
174,district,Rural,Female,literate_without_level,15104
174,district,Urban,Female,literate_without_level,1852
175,district,Rural,Female,literate_without_level,63645
175,district,Urban,Female,literate_without_level,34044
176,district,Rural,Female,literate_without_level,35212
176,district,Urban,Female,literate_without_level,5439
177,district,Rural,Female,literate_without_level,22000
177,district,Urban,Female,literate_without_level,5340
178,district,Rural,Female,literate_without_level,17954
178,district,Urban,Female,literate_without_level,3232
179,district,Rural,Female,literate_without_level,29025
179,district,Urban,Female,literate_without_level,1961
180,district,Rural,Female,literate_without_level,25187
180,district,Urban,Female,literate_without_level,4560
181,district,Rural,Female,literate_without_level,9280
181,district,Urban,Female,literate_without_level,553
182,district,Rural,Female,literate_without_level,12295
182,district,Urban,Female,literate_without_level,2109
183,district,Rural,Female,literate_without_level,24525
183,district,Urban,Female,literate_without_level,3145
184,district,Rural,Female,literate_without_level,20171
184,district,Urban,Female,literate_without_level,1928
185,district,Rural,Female,literate_without_level,22703
185,district,Urban,Female,literate_without_level,1817
186,district,Rural,Female,literate_without_level,9579
186,district,Urban,Female,literate_without_level,1388
187,district,Rural,Female,literate_without_level,26945
187,district,Urban,Female,literate_without_level,1365
188,district,Rural,Female,literate_without_level,43634
188,district,Urban,Female,literate_without_level,14831
189,district,Rural,Female,literate_without_level,51100
189,district,Urban,Female,literate_without_level,4163
190,district,Rural,Female,literate_without_level,24160
190,district,Urban,Female,literate_without_level,4194
191,district,Rural,Female,literate_without_level,41837
191,district,Urban,Female,literate_without_level,6550
192,district,Rural,Female,literate_without_level,25519
192,district,Urban,Female,literate_without_level,9578
193,district,Rural,Female,literate_without_level,49575
193,district,Urban,Female,literate_without_level,6514
194,district,Rural,Female,literate_without_level,38113
194,district,Urban,Female,literate_without_level,2707
195,district,Rural,Female,literate_without_level,43193
195,district,Urban,Female,literate_without_level,4280
